# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       1.308579408449e-04      -2.519848296738e-03      -1.891141167976e-03      -1.891151687666e-03      -2.519648969912e-03      -1.909092628674e-03       6.121419559584e-01       5.968099842271e-01       3.782303375332e-03       5.084562833599e-06       9.999322001677e-01      -4.599321471921e-08      -3.796300390515e-09      -3.340638171383e-12      -4.043585553520e-09      -1.474563277068e-10 
       1.370250855978e-04      -2.762769361176e-03      -2.073585749896e-03      -2.073598397374e-03      -2.762529735752e-03      -2.093264658890e-03       6.121369488089e-01       5.968066453466e-01       4.147196794748e-03       5.575076178924e-06       9.999256601852e-01      -5.042801039924e-08      -4.563938547599e-09      -4.016327712330e-12      -4.861195290780e-09      -1.772725573128e-10 
       1.434828789286e-04      -3.029088727820e-03      -2.273630375166e-03      -2.273645580698e-03      -3.028800658685e-03      -2.295202488522e-03       6.121314597782e-01       5.968029841942e-01       4.547291161395e-03       6.112906061072e-06       9.999184895268e-01      -5.529014649360e-08      -5.486773589488e-09      -4.828622659770e-12      -5.844094766620e-09      -2.131167108312e-10 
       1.502450186827e-04      -3.321056078873e-03      -2.492972679689e-03      -2.492990960790e-03      -3.320709775465e-03      -2.516619562582e-03       6.121254398082e-01       5.967989700287e-01       4.985981921580e-03       6.702616030291e-06       9.999106272757e-01      -6.062076289341e-08      -6.596173337365e-09      -5.805270717182e-12      -7.025688607024e-09      -2.562071020054e-10 
       1.573258482650e-04      -3.641136589284e-03      -2.733474017795e-03      -2.733495996230e-03      -3.640720284109e-03      -2.759394532312e-03       6.121188422216e-01       5.967945693320e-01       5.466991992460e-03       7.349209586110e-06       9.999020068769e-01      -6.646493032642e-08      -7.929846250937e-09      -6.979337412998e-12      -8.446131287319e-09      -3.080082295613e-10 
       1.647403870647e-04      -3.992031367798e-03      -2.997175210552e-03      -2.997201634418e-03      -3.991530913417e-03      -3.025587140765e-03       6.121116035377e-01       5.967897418245e-01       5.994403268836e-03       8.058172673275e-06       9.998925552431e-01      -7.287203238009e-08      -9.533112181116e-09      -8.390952125205e-12      -1.015368678520e-08      -3.702803253042e-10 
       1.725043623124e-04      -4.376699896035e-03      -3.286313893216e-03      -3.286345661682e-03      -4.376098290548e-03      -3.317455716913e-03       6.121036705513e-01       5.967844507510e-01       6.572691323363e-03       8.835519963134e-06       9.998821922377e-01      -7.989621239903e-08      -1.146045367420e-08      -1.008808630594e-11      -1.220636661096e-08      -4.451393001023e-10 
       1.806342424406e-04      -4.798384441459e-03      -3.603343429513e-03      -3.603381623459e-03      -4.797661248499e-03      -3.637476250472e-03       6.120949725228e-01       5.967786494145e-01       7.206763246918e-03       9.687845973949e-06       9.998708300623e-01      -8.759677853275e-08      -1.377735117775e-08      -1.212842994691e-11      -1.467389665521e-08      -5.351282530812e-10 
       1.891472720151e-04      -5.260636814457e-03      -3.950953716805e-03      -3.950999636307e-03      -5.259767470575e-03      -3.988363371219e-03       6.120854351649e-01       5.967722885260e-01       7.901999272614e-03       1.062238083099e-05       9.998583724116e-01      -9.603872056728e-08      -1.656250894024e-08      -1.458161955651e-11      -1.764007980210e-08      -6.433038430187e-10 
       1.980615083129e-04      -5.767347591156e-03      -4.332093993460e-03      -4.332149200311e-03      -5.766302578521e-03      -4.373093342028e-03       6.120749803592e-01       5.967653148053e-01       8.664298400622e-03       1.164705139812e-05       9.998447137741e-01      -1.052932566587e-07      -1.991052855987e-08      -1.753060241337e-11      -2.120563609406e-08      -7.733398683396e-10 
       2.073958596245e-04      -6.322777966420e-03      -4.749997778789e-03      -4.750064151220e-03      -6.321521806697e-03      -4.794929203999e-03       6.120635169043e-01       5.967576677729e-01       9.500128302440e-03       1.277054849406e-05       9.998297384554e-01      -1.154384335450e-07      -2.393510076860e-08      -2.107596309114e-11      -2.549161266123e-08      -9.296516297757e-10 
