# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=2.2
# for k=1.03944e-05 to 328.77 h/Mpc,
# number of wavenumbers equal to 605
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                    9:h                     10:h_prime               11:eta                   12:eta_prime             13:t_g                   14:t_b                   15:t_ur                  16:t_tot              
       9.053157626715e-05      -3.875426608388e-02      -2.947989795632e-02      -2.947994496350e-02      -3.874123695932e-02      -2.948864372310e-02       5.932094739903e-01       5.926423406307e-01       5.895988992699e-02       1.326657583859e-05       9.998973874704e-01      -4.836629640744e-09      -1.879813602566e-07      -1.712780237268e-11      -1.932121637500e-07      -2.407172896284e-10 
       9.479819800938e-05      -4.243486830952e-02      -3.232380109477e-02      -3.232385758268e-02      -4.241922008462e-02      -3.233333972903e-02       5.932028200838e-01       5.926368221302e-01       6.464771516536e-02       1.454636464624e-05       9.998875095713e-01      -5.298018766889e-09      -2.257802782240e-07      -2.057901917767e-11      -2.320600817608e-07      -2.891199381714e-10 
       9.926589943941e-05      -4.645886443322e-02      -3.544202543986e-02      -3.544209331761e-02      -4.644007246467e-02      -3.545242322568e-02       5.931955268145e-01       5.926307718608e-01       7.088418663523e-02       1.594959565002e-05       9.998766831063e-01      -5.802870682771e-09      -2.711538513641e-07      -2.472435949843e-11      -2.786920349184e-07      -3.472221292722e-10 
       1.039441571510e-04      -5.085704777894e-02      -3.886102628201e-02      -3.886110784250e-02      -5.083448282917e-02      -3.887235386100e-02       5.931875342626e-01       5.926241398547e-01       7.772221568500e-02       1.748817234242e-05       9.998648174732e-01      -6.355160331191e-09      -3.256118053360e-07      -2.970288534149e-11      -3.346592071706e-07      -4.169570771983e-10 
       1.088428943559e-04      -5.566271918286e-02      -4.260980905745e-02      -4.260990705314e-02      -5.563562706494e-02      -4.262214144470e-02       5.931787760230e-01       5.926168705036e-01       8.521981410628e-02       1.917514546959e-05       9.998518134230e-01      -6.959220534114e-09      -3.909622369743e-07      -3.568123960034e-11      -4.018191939610e-07      -5.006400007227e-10 
       1.139725019325e-04      -6.091183881144e-02      -4.672017500550e-02      -4.672029274085e-02      -6.087931557196e-02      -4.673359152969e-02       5.931691796244e-01       5.926089031029e-01       9.344058548171e-02       2.102482344337e-05       9.998375624542e-01      -7.619749113449e-09      -4.693696811800e-07      -4.285908816149e-11      -4.823956791876e-07      -6.010424994584e-10 
       1.193438604663e-04      -6.664317432874e-02      -5.122699025587e-02      -5.122713169731e-02      -6.660413689934e-02      -5.124157439877e-02       5.931586645304e-01       5.926001700258e-01       1.024542633946e-01       2.305289346481e-05       9.998219458039e-01      -8.341812344006e-09      -5.634241395003e-07      -5.147663575241e-11      -5.790494479415e-07      -7.214811708744e-10 
       1.249683633289e-04      -7.289844406164e-02      -5.616848120386e-02      -5.616865111415e-02      -7.285159471229e-02      -5.618432031510e-02       5.931471451907e-01       5.925905996506e-01       1.123373022283e-01       2.527655399863e-05       9.998048335480e-01      -9.130918685968e-09      -6.762235356067e-07      -6.182125997753e-11      -6.949628326575e-07      -8.659229068878e-10 
       1.308579408449e-04      -7.972244656479e-02      -6.158655750276e-02      -6.158676159416e-02      -7.966623212704e-02      -6.160374234670e-02       5.931345253247e-01       5.925801107181e-01       1.231735231883e-01       2.771466046087e-05       9.997860836277e-01      -9.993027309969e-09      -8.114716310660e-07      -7.423644115132e-11      -8.339399855105e-07      -1.039110093913e-09 
       1.370250855978e-04      -8.716317864428e-02      -6.752716690565e-02      -6.752741203350e-02      -8.709573971971e-02      -6.754579101600e-02       5.931207014758e-01       5.925686161877e-01       1.350548240670e-01       3.038788431679e-05       9.997655407132e-01      -1.093454186602e-08      -9.735934018628e-07      -8.913461455655e-11      -1.000525828173e-06      -1.246708901252e-09 
